
1000 6.3e-05
2000 0.000153
3000 0.000302
4000 0.000363
5000 0.000507
6000 0.000456
7000 0.000582
8000 0.000763
9000 0.00073
10000 0.000813
11000 0.0009
12000 0.000996
13000 0.00112
14000 0.001249
15000 0.001372
16000 0.001383
17000 0.001494
18000 0.001608
19000 0.001688
20000 0.001803
21000 0.00185
22000 0.001967
23000 0.002046
24000 0.002137
25000 0.002285
26000 0.002341
27000 0.002466
28000 0.002549
29000 0.002672
30000 0.002776
31000 0.002858
32000 0.003032
33000 0.003056
34000 0.003182
35000 0.00331
36000 0.003387
37000 0.003515
38000 0.003592
39000 0.003794
40000 0.003808
41000 0.003952
42000 0.004017
43000 0.004161
44000 0.00423
45000 0.004342
46000 0.00444
47000 0.004549
48000 0.004619
49000 0.004982
50000 0.0049
51000 0.004938
52000 0.005113
53000 0.005214
54000 0.005312
55000 0.005415
56000 0.005522
57000 0.005612
58000 0.005715
59000 0.005847
60000 0.006006
61000 0.006036
62000 0.006232
63000 0.006312
64000 0.006374
65000 0.006582
66000 0.006723
67000 0.006734
68000 0.006901
69000 0.006997
70000 0.007091
71000 0.0072
72000 0.007271
73000 0.007417
74000 0.007523
75000 0.007598
76000 0.007727
77000 0.007906
78000 0.007942
79000 0.008065
80000 0.008155
81000 0.008208
82000 0.008367
83000 0.008461
84000 0.008603
85000 0.008846
86000 0.008883
87000 0.009004
88000 0.009087
89000 0.009219
90000 0.009339
91000 0.009402
92000 0.009585
93000 0.00959
94000 0.009771
95000 0.009978
96000 0.010099
97000 0.010222
98000 0.010245
99000 0.010305
100000 0.010389
