
500 	  0.00010654
1000 	  0.0003716
1500 	  0.00078902
2000 	  0.00136101
2500  0.002359
3000  0.003074
3500  0.004084
4000  0.005333
4500  0.006628
5000  0.008308
5500  0.010024
6000  0.011881
6500  0.013942
7000  0.016105
7500  0.018414
8000  0.027613
8500  0.030952
9000  0.034636
9500  0.038709
10000  0.04261
10500  0.047142
11000  0.052083
11500  0.045386
12000  0.066881
12500  0.053526
13000  0.056316
13500  0.058131
14000  0.061152
14500  0.066093
15000  0.070205
15500  0.080676
16000  0.079804
16500  0.084712
17000  0.09007
17500  0.095374
18000  0.100582
18500  0.109476
19000  0.115076
19500  0.120055
20000  0.123925
20500  0.13046
21000  0.136552
21500  0.143062
22000  0.149744
22500  0.156745
23000  0.163903
23500  0.17064
24000  0.177946
24500  0.18552
25000  0.22082
25500  0.201412
26000  0.208687
26500  0.216496
27000  0.225298
27500  0.233269
28000  0.241839
28500  0.254424
29000  0.259648
29500  0.27255
30000  0.278221
30500  0.287609
31000  0.297211
31500  0.308303
32000  0.326019
32500  0.326594
33000  0.336817
33500  0.348054
34000  0.358673
34500  0.368742
35000  0.379136
35500  0.390137
36000  0.400095
36500  0.416844
37000  0.42231
37500  0.433828
38000  0.446694
38500  0.461663
39000  0.490226
39500  0.481405
40000  0.506155
40500  0.506482
41000  0.51985
41500  0.541457
42000  0.566781
42500  0.578694
43000  0.589388
43500  0.58767
44000  0.597108
44500  0.620375
45000  0.630252
45500  0.638001
46000  0.655563
46500  0.666058
47000  0.725345
47500  0.720034
48000  0.732736
48500  0.751353
49000  0.748859
49500  0.769426
50000  0.770886
